audio_link,label
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/108c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/50c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/109c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/51c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/10c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/47c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/84c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/105c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/113c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/67c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/88c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/71c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/122c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/83c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/7c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/118c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/40c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/17c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/56c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/21c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/76c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/60c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/37c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/114c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/102c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/103c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/115c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/36c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/61c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/77c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/20c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/57c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/16c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/119c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/41c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/6c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/82c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/123c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/54c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/15c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/42c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/39c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/5c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/81c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/78c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/120c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/58c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/100c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/19c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/116c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/35c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/9c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/62c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/74c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/23c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/22c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/75c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/8c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/63c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/34c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/117c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/18c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/59c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/101c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/79c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/121c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/80c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/4c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/38c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/43c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/14c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/55c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/106c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/48c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/110c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/33c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/64c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/72c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/52c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/13c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/44c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/3c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/87c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/68c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/91c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/90c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/86c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/2c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/69c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/45c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/12c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/53c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/73c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/65c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/32c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/49c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/111c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/cold_hot/107c.wav,cold_hot
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430738986076-1.7-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/8c66887c-8251-49fa-903b-c02d56405f58-1436856065644-1.7-m-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/0f257dac-7d6f-4575-9192-e3b4dcd3d4ef-1430185441581-1.7-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/2602b7c2-e96d-42f6-9767-f1ae74925ef8-1431376228657-1.7-f-22-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/81724071-bc5e-4e38-8f35-85a691af5721-1430737552979-1.7-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/adcefe56-90b1-4120-83b1-93008cb6f7f0-1430731683554-1.7-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629785235-1.7-f-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/2ad6d558-32f2-4bfd-99c5-cbd31ee3bb11-1430064396119-1.7-m-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/ad7fd28b-3e85-4e9b-9e18-af4bda64c60f-1430756389867-1.7-m-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/8f5c01dc-6826-4076-a831-027ad61afdaf-1435873509176-1.7-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/E2C4BCE0-99FD-49EC-8AB1-5EA5DF7DD8C5-1430042952-1.0-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041644396-1.7-m-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/35D58153-7AB7-443D-BED0-2D7ABF73743F-1431855847-1.1-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/02ead89b-aa02-453e-8b83-6ebde9fe7551-1430233132879-1.7-m-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053447333-1.7-m-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849313-1.1-f-48-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318390-1.0-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/d6cda191-4962-4308-9a36-46d5648a95ed-1431882032820-1.7-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/7B924575-21FC-462A-969E-BABB46D1CBF5-1430055234-1.0-f-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910235521-1.7-f-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/0c8f14a9-6999-485b-97a2-913c1cbf099c-1430760379259-1.7-m-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727806162-1.7-f-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727792958-1.7-f-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/B0D9116D-8FA4-41AF-B626-BE508FD5CA04-1430832542-1.0-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486941311-1.7-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477717469-1.7-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/3c0b4e07-33ec-4d68-a6b2-5f5dcb8cff8e-1430070829977-1.7-m-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982098411-1.7-f-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/F24DE44B-762C-4149-AC92-96A5E57ED118-1430816936-1.0-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/c7fef089-4a65-4b75-bfd4-bae0e3518adf-1430754388848-1.7-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053456045-1.7-m-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/bfbc4d23-39b2-4b33-b686-2f048f062b60-1430077722675-1.7-f-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846870-1.1-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/d6cda191-4962-4308-9a36-46d5648a95ed-1431882043380-1.7-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007656-1.0-m-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466164038-1.7-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534715095-1.7-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/549a46d8-9c84-430e-ade8-97eae2bef787-1430130760929-1.7-m-48-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/3DF341FA-E90B-4335-A51A-A9B0769150CE-1436859328-1.1-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757081034-1.7-m-48-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927704-1.0-f-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/B456CE9D-CBD4-43E5-899B-8B8B0483F17D-1431015486-1.0-m-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/63CA92F7-973A-4DCA-A410-7B19811A2478-1430041884-1.0-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279441-1.0-m-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637736064-1.7-m-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/F950E7E3-A1A5-4A01-99F4-9B155C3C6606-1430305696-1.0-m-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/cda99fcf-d010-47b4-8987-f54be313ddbd-1429973787766-1.7-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735028906-1.7-f-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/20E2B5A0-40A4-4FD8-8935-AFD1DB833510-1430127670-1.0-m-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/719bb382-a592-46b7-82d2-8b4a625263b7-1430376501744-1.7-m-48-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814741368-1.7-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/0F4B1065-4012-47C8-88B7-ACE11B1A536E-1430038775-1.0-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068155237-1.7-m-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807587-1.0-m-48-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/f896b69d-6241-4b51-9c45-0d628bc827c1-1430090274181-1.7-m-04-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664633-1.0-f-72-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav,hungry
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/hungry/719bb382-a592-46b7-82d2-8b4a625263b7-1430376483385-1.7-m-48-hu.wav,hungry
